notification_id,user_id,channel,title,message,read_status,sent_at
4100,3228,EMAIL,NAV Update,A new transaction has been recorded.,True,2025-02-28 17:47:00
4101,3642,IN_APP,SIP Installment Successful,Please complete your pending KYC verification.,True,2025-01-11 20:26:00
4102,4023,IN_APP,Compliance Notification,Your SIP installment has been processed successfully.,False,2024-10-26 22:30:00
4103,5018,IN_APP,Transaction Alert,A new transaction has been recorded.,True,2025-02-06 16:37:00
4104,5794,SMS,SIP Installment Successful,Your portfolio value has been updated.,True,2023-02-17 01:01:00
4105,145,IN_APP,SIP Installment Successful,A new transaction has been recorded.,True,2025-03-10 01:30:00
4106,452,PUSH,SIP Installment Successful,Please complete your pending KYC verification.,True,2023-10-03 17:23:00
4107,6084,EMAIL,SIP Installment Successful,Compliance review requires your attention.,True,2024-04-14 00:33:00
4108,4980,PUSH,Portfolio Update,Your portfolio value has been updated.,False,2024-09-29 08:51:00
4109,6479,PUSH,Portfolio Update,A new transaction has been recorded.,True,2024-09-12 15:09:00
4110,7009,IN_APP,SIP Installment Successful,Please complete your pending KYC verification.,False,2024-09-06 05:29:00
4111,1906,IN_APP,KYC Update,A new transaction has been recorded.,True,2024-04-01 23:43:00
4112,1746,SMS,NAV Update,A new transaction has been recorded.,False,2024-08-21 11:25:00
4113,3585,EMAIL,Portfolio Update,Your portfolio value has been updated.,False,2025-03-05 14:34:00
4114,3205,IN_APP,NAV Update,Your portfolio value has been updated.,True,2023-08-01 14:06:00
4115,3563,PUSH,NAV Update,A new transaction has been recorded.,True,2023-06-19 23:08:00
4116,6406,IN_APP,KYC Update,A new transaction has been recorded.,False,2023-11-06 09:50:00
4117,14,PUSH,NAV Update,Your SIP installment has been processed successfully.,True,2023-07-29 23:13:00
4118,1586,PUSH,KYC Update,Today's NAV has been updated.,True,2025-04-04 14:26:00
4119,8379,SMS,SIP Installment Successful,Compliance review requires your attention.,False,2024-01-19 05:18:00
4120,3395,IN_APP,Portfolio Update,A new transaction has been recorded.,True,2024-06-28 23:26:00
4121,5132,IN_APP,Compliance Notification,Compliance review requires your attention.,False,2025-05-11 08:24:00
4122,7915,EMAIL,KYC Update,A new transaction has been recorded.,True,2024-08-30 16:57:00
4123,8869,SMS,Transaction Alert,Today's NAV has been updated.,True,2023-01-04 00:17:00
4124,1291,PUSH,Compliance Notification,Please complete your pending KYC verification.,True,2024-02-16 23:14:00
4125,1862,SMS,Transaction Alert,Your SIP installment has been processed successfully.,False,2025-03-09 22:38:00
4126,4591,EMAIL,SIP Installment Successful,Your portfolio value has been updated.,True,2023-12-04 19:14:00
4127,2379,EMAIL,SIP Installment Successful,Compliance review requires your attention.,False,2024-01-22 23:59:00
4128,2571,PUSH,Transaction Alert,Your SIP installment has been processed successfully.,True,2023-06-24 04:32:00
4129,1872,IN_APP,NAV Update,Compliance review requires your attention.,False,2023-01-21 02:34:00
4130,7872,PUSH,NAV Update,A new transaction has been recorded.,False,2024-10-29 01:54:00
4131,4668,IN_APP,Compliance Notification,Compliance review requires your attention.,True,2025-05-02 18:30:00
4132,2209,EMAIL,Transaction Alert,Your SIP installment has been processed successfully.,True,2023-11-20 05:59:00
4133,6705,PUSH,Transaction Alert,Your portfolio value has been updated.,True,2023-10-13 17:54:00
4134,1672,EMAIL,Transaction Alert,Your SIP installment has been processed successfully.,False,2024-07-20 19:34:00
4135,5135,IN_APP,KYC Update,Your SIP installment has been processed successfully.,False,2023-08-05 20:51:00
4136,9772,IN_APP,Portfolio Update,Your portfolio value has been updated.,False,2023-07-24 03:10:00
4137,6790,EMAIL,Transaction Alert,Compliance review requires your attention.,False,2025-04-17 05:47:00
4138,7996,EMAIL,SIP Installment Successful,Compliance review requires your attention.,True,2024-09-15 13:13:00
4139,9667,EMAIL,Transaction Alert,Compliance review requires your attention.,True,2024-06-22 22:45:00
4140,3395,EMAIL,Transaction Alert,Your SIP installment has been processed successfully.,False,2024-12-15 01:07:00
4141,2814,EMAIL,Transaction Alert,Please complete your pending KYC verification.,True,2024-05-20 11:12:00
4142,3967,EMAIL,Transaction Alert,Compliance review requires your attention.,False,2024-03-07 03:51:00
4143,744,PUSH,NAV Update,Compliance review requires your attention.,True,2023-10-02 18:02:00
4144,2677,PUSH,NAV Update,Your portfolio value has been updated.,False,2023-09-06 15:43:00
4145,3685,PUSH,NAV Update,A new transaction has been recorded.,True,2024-06-12 10:32:00
4146,9601,EMAIL,KYC Update,A new transaction has been recorded.,False,2024-11-27 19:58:00
4147,2526,SMS,Portfolio Update,Your portfolio value has been updated.,True,2025-01-20 06:38:00
4148,9834,SMS,Portfolio Update,Compliance review requires your attention.,True,2024-03-24 08:04:00
4149,4163,IN_APP,Transaction Alert,Please complete your pending KYC verification.,True,2024-10-06 23:53:00
4150,3079,IN_APP,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2025-04-18 22:11:00
4151,4279,PUSH,Portfolio Update,Your SIP installment has been processed successfully.,True,2023-08-27 18:38:00
4152,5216,SMS,SIP Installment Successful,Your portfolio value has been updated.,False,2025-01-10 17:16:00
4153,3971,EMAIL,Transaction Alert,Compliance review requires your attention.,False,2023-08-11 01:38:00
4154,5533,EMAIL,NAV Update,Compliance review requires your attention.,False,2024-06-17 21:47:00
4155,5937,IN_APP,KYC Update,Today's NAV has been updated.,False,2024-12-13 21:19:00
4156,9919,SMS,NAV Update,Your SIP installment has been processed successfully.,False,2025-01-16 01:35:00
4157,3084,PUSH,NAV Update,Your SIP installment has been processed successfully.,False,2024-05-10 20:49:00
4158,1091,SMS,KYC Update,Compliance review requires your attention.,False,2024-02-15 16:04:00
4159,472,IN_APP,NAV Update,Please complete your pending KYC verification.,True,2023-07-16 13:28:00
4160,4813,EMAIL,NAV Update,Please complete your pending KYC verification.,False,2024-05-05 21:14:00
4161,2798,PUSH,SIP Installment Successful,Today's NAV has been updated.,True,2023-05-16 20:10:00
4162,4025,SMS,NAV Update,Please complete your pending KYC verification.,False,2025-04-10 01:26:00
4163,237,EMAIL,Compliance Notification,Your SIP installment has been processed successfully.,False,2023-11-17 09:57:00
4164,4859,PUSH,KYC Update,Today's NAV has been updated.,True,2023-10-25 08:10:00
4165,4009,PUSH,SIP Installment Successful,Today's NAV has been updated.,False,2023-06-11 22:17:00
4166,1489,EMAIL,NAV Update,Today's NAV has been updated.,False,2024-03-25 13:22:00
4167,6825,PUSH,SIP Installment Successful,Compliance review requires your attention.,False,2024-11-04 02:21:00
4168,5760,SMS,Compliance Notification,Compliance review requires your attention.,True,2023-04-16 09:31:00
4169,5242,PUSH,NAV Update,Please complete your pending KYC verification.,False,2023-07-17 14:02:00
4170,915,SMS,Transaction Alert,Your SIP installment has been processed successfully.,True,2025-05-08 10:05:00
4171,5216,IN_APP,Portfolio Update,Compliance review requires your attention.,False,2023-01-28 20:12:00
4172,9727,SMS,SIP Installment Successful,Today's NAV has been updated.,True,2023-07-05 23:36:00
4173,6253,IN_APP,Compliance Notification,Today's NAV has been updated.,False,2023-09-05 15:24:00
4174,2751,PUSH,KYC Update,Please complete your pending KYC verification.,False,2024-09-06 05:49:00
4175,1522,EMAIL,NAV Update,Compliance review requires your attention.,True,2023-04-06 18:16:00
4176,3777,PUSH,KYC Update,Your portfolio value has been updated.,True,2024-09-15 21:01:00
4177,6958,SMS,Compliance Notification,Today's NAV has been updated.,True,2023-10-29 00:24:00
4178,3303,PUSH,NAV Update,Compliance review requires your attention.,True,2023-10-04 13:12:00
4179,7744,PUSH,SIP Installment Successful,Today's NAV has been updated.,False,2023-09-01 08:13:00
4180,611,IN_APP,Portfolio Update,Your portfolio value has been updated.,True,2024-03-22 19:16:00
4181,9209,SMS,Transaction Alert,Compliance review requires your attention.,True,2023-10-19 07:46:00
4182,342,IN_APP,Portfolio Update,Please complete your pending KYC verification.,False,2024-07-21 10:21:00
4183,5692,SMS,Compliance Notification,Today's NAV has been updated.,False,2025-04-20 00:36:00
4184,7858,EMAIL,KYC Update,Compliance review requires your attention.,False,2024-09-15 08:56:00
4185,6914,PUSH,Portfolio Update,Please complete your pending KYC verification.,False,2025-04-06 19:55:00
4186,7706,IN_APP,Portfolio Update,Your SIP installment has been processed successfully.,False,2024-09-07 03:53:00
4187,9003,SMS,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2024-04-13 03:51:00
4188,8334,IN_APP,KYC Update,Your portfolio value has been updated.,False,2023-10-08 04:35:00
4189,6586,IN_APP,Compliance Notification,A new transaction has been recorded.,False,2025-01-27 23:39:00
4190,9493,PUSH,Transaction Alert,Your SIP installment has been processed successfully.,False,2024-04-05 18:34:00
4191,365,IN_APP,Compliance Notification,Your SIP installment has been processed successfully.,True,2024-12-18 03:29:00
4192,7215,EMAIL,SIP Installment Successful,Your SIP installment has been processed successfully.,True,2025-05-16 08:39:00
4193,7341,EMAIL,Portfolio Update,A new transaction has been recorded.,False,2025-03-28 16:16:00
4194,7081,PUSH,SIP Installment Successful,Today's NAV has been updated.,False,2025-04-29 11:26:00
4195,8277,IN_APP,SIP Installment Successful,Today's NAV has been updated.,True,2023-03-20 17:46:00
4196,4793,PUSH,Compliance Notification,Today's NAV has been updated.,True,2024-01-29 15:42:00
4197,3400,PUSH,Compliance Notification,Today's NAV has been updated.,False,2023-07-29 09:44:00
4198,306,PUSH,Portfolio Update,Your SIP installment has been processed successfully.,False,2024-08-12 16:20:00
4199,9448,SMS,Transaction Alert,Your portfolio value has been updated.,False,2025-03-11 13:26:00
4200,4331,SMS,Compliance Notification,A new transaction has been recorded.,True,2023-02-16 04:52:00
4201,9631,SMS,Portfolio Update,A new transaction has been recorded.,True,2024-04-27 22:34:00
4202,2131,PUSH,SIP Installment Successful,Today's NAV has been updated.,True,2023-11-04 01:54:00
4203,8037,IN_APP,NAV Update,Please complete your pending KYC verification.,False,2024-07-05 10:55:00
4204,1169,IN_APP,KYC Update,Compliance review requires your attention.,False,2025-06-14 09:32:00
4205,6672,EMAIL,NAV Update,A new transaction has been recorded.,True,2024-08-09 07:48:00
4206,3617,EMAIL,NAV Update,Your SIP installment has been processed successfully.,True,2023-11-27 16:22:00
4207,2316,IN_APP,Compliance Notification,Compliance review requires your attention.,False,2025-02-27 02:54:00
4208,3415,EMAIL,Portfolio Update,Today's NAV has been updated.,False,2024-09-07 10:05:00
4209,7532,PUSH,Compliance Notification,A new transaction has been recorded.,False,2023-05-31 22:31:00
4210,5367,IN_APP,KYC Update,Your SIP installment has been processed successfully.,True,2023-02-19 06:24:00
4211,4158,PUSH,NAV Update,Your portfolio value has been updated.,True,2025-02-04 13:13:00
4212,6603,IN_APP,NAV Update,Today's NAV has been updated.,True,2024-10-05 19:16:00
4213,1179,SMS,KYC Update,Please complete your pending KYC verification.,False,2023-08-27 03:34:00
4214,1455,IN_APP,NAV Update,Today's NAV has been updated.,True,2024-03-26 21:26:00
4215,2033,IN_APP,Portfolio Update,Your portfolio value has been updated.,False,2024-04-04 07:53:00
4216,7013,SMS,NAV Update,A new transaction has been recorded.,True,2024-04-17 14:56:00
4217,7283,PUSH,NAV Update,Your SIP installment has been processed successfully.,False,2024-02-02 07:25:00
4218,8124,PUSH,Compliance Notification,Your portfolio value has been updated.,False,2025-04-13 15:16:00
4219,8232,PUSH,KYC Update,Compliance review requires your attention.,False,2024-10-27 07:18:00
4220,7532,PUSH,SIP Installment Successful,Please complete your pending KYC verification.,False,2025-05-18 06:28:00
4221,9136,IN_APP,Portfolio Update,Your SIP installment has been processed successfully.,False,2024-02-03 14:26:00
4222,7865,IN_APP,Transaction Alert,Your portfolio value has been updated.,True,2025-06-12 04:01:00
4223,5747,SMS,Portfolio Update,Your SIP installment has been processed successfully.,True,2023-11-12 19:28:00
4224,3403,SMS,SIP Installment Successful,Compliance review requires your attention.,True,2023-11-21 15:49:00
4225,763,PUSH,NAV Update,Your SIP installment has been processed successfully.,False,2025-03-18 01:41:00
4226,8295,SMS,KYC Update,Today's NAV has been updated.,False,2024-01-17 12:22:00
4227,4001,PUSH,NAV Update,Today's NAV has been updated.,False,2025-01-09 08:21:00
4228,2954,SMS,NAV Update,Please complete your pending KYC verification.,False,2024-01-10 07:21:00
4229,221,EMAIL,Portfolio Update,A new transaction has been recorded.,True,2024-03-16 01:40:00
4230,1290,EMAIL,SIP Installment Successful,Today's NAV has been updated.,True,2025-05-25 18:47:00
4231,5926,IN_APP,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2025-04-14 09:37:00
4232,1422,EMAIL,NAV Update,Your portfolio value has been updated.,True,2025-05-03 10:05:00
4233,4534,IN_APP,Transaction Alert,Your SIP installment has been processed successfully.,False,2025-02-05 14:50:00
4234,7352,IN_APP,SIP Installment Successful,Compliance review requires your attention.,False,2025-01-17 09:30:00
4235,1,PUSH,NAV Update,A new transaction has been recorded.,False,2024-06-07 15:42:00
4236,6282,SMS,NAV Update,Compliance review requires your attention.,True,2024-02-14 21:41:00
4237,2182,PUSH,Transaction Alert,Your portfolio value has been updated.,False,2025-01-28 11:45:00
4238,1111,PUSH,NAV Update,Please complete your pending KYC verification.,True,2023-01-18 16:41:00
4239,2957,SMS,Transaction Alert,A new transaction has been recorded.,False,2024-12-09 07:00:00
4240,4559,IN_APP,NAV Update,Please complete your pending KYC verification.,False,2025-05-25 00:20:00
4241,4152,EMAIL,Portfolio Update,Your SIP installment has been processed successfully.,True,2023-06-28 04:04:00
4242,6366,IN_APP,SIP Installment Successful,Your portfolio value has been updated.,False,2025-06-15 02:34:00
4243,3992,SMS,Compliance Notification,Compliance review requires your attention.,True,2023-11-11 14:55:00
4244,8198,PUSH,KYC Update,Your portfolio value has been updated.,False,2023-09-17 14:46:00
4245,2101,EMAIL,KYC Update,Your portfolio value has been updated.,False,2023-11-03 09:52:00
4246,2728,SMS,Compliance Notification,A new transaction has been recorded.,True,2023-10-16 03:01:00
4247,8803,IN_APP,Transaction Alert,Your portfolio value has been updated.,False,2025-05-08 11:05:00
4248,3339,EMAIL,KYC Update,Your portfolio value has been updated.,True,2024-05-05 09:06:00
4249,142,SMS,Portfolio Update,Compliance review requires your attention.,False,2024-06-01 21:12:00
4250,6856,PUSH,Compliance Notification,Your SIP installment has been processed successfully.,False,2023-07-20 08:57:00
4251,8639,PUSH,NAV Update,Please complete your pending KYC verification.,True,2023-08-04 19:59:00
4252,5372,PUSH,Compliance Notification,Compliance review requires your attention.,True,2024-05-15 17:38:00
4253,4974,EMAIL,KYC Update,Compliance review requires your attention.,False,2025-04-08 18:33:00
4254,8501,EMAIL,Transaction Alert,A new transaction has been recorded.,False,2023-12-05 11:51:00
4255,3525,SMS,SIP Installment Successful,Compliance review requires your attention.,True,2025-02-15 19:11:00
4256,9371,EMAIL,Compliance Notification,Today's NAV has been updated.,True,2023-11-15 17:48:00
4257,8731,EMAIL,Portfolio Update,A new transaction has been recorded.,True,2025-01-19 01:12:00
4258,9941,SMS,Portfolio Update,Please complete your pending KYC verification.,True,2023-09-23 04:45:00
4259,6062,IN_APP,NAV Update,Please complete your pending KYC verification.,True,2024-12-06 19:56:00
4260,1665,SMS,SIP Installment Successful,Compliance review requires your attention.,False,2025-05-10 18:47:00
4261,3166,PUSH,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2023-06-08 15:57:00
4262,3222,SMS,SIP Installment Successful,Your portfolio value has been updated.,False,2025-01-11 12:05:00
4263,885,EMAIL,Portfolio Update,Please complete your pending KYC verification.,True,2024-01-07 06:54:00
4264,5035,PUSH,SIP Installment Successful,A new transaction has been recorded.,False,2023-07-14 01:51:00
4265,1636,EMAIL,Compliance Notification,Today's NAV has been updated.,False,2024-06-29 02:42:00
4266,4966,PUSH,Portfolio Update,A new transaction has been recorded.,False,2024-01-05 19:35:00
4267,3890,PUSH,Portfolio Update,Your portfolio value has been updated.,True,2025-01-29 22:27:00
4268,3011,EMAIL,KYC Update,A new transaction has been recorded.,False,2025-03-12 17:47:00
4269,6832,PUSH,NAV Update,Your SIP installment has been processed successfully.,True,2023-12-16 04:03:00
4270,6266,IN_APP,NAV Update,Compliance review requires your attention.,True,2023-01-24 13:06:00
4271,8626,SMS,KYC Update,Today's NAV has been updated.,False,2023-01-18 01:57:00
4272,6628,SMS,Transaction Alert,Compliance review requires your attention.,True,2023-05-18 23:07:00
4273,8180,PUSH,NAV Update,A new transaction has been recorded.,True,2023-06-05 21:05:00
4274,9314,IN_APP,KYC Update,Your SIP installment has been processed successfully.,True,2024-10-27 12:53:00
4275,9387,EMAIL,NAV Update,Your SIP installment has been processed successfully.,True,2024-10-08 08:31:00
4276,2280,PUSH,Transaction Alert,Please complete your pending KYC verification.,True,2023-12-20 18:14:00
4277,806,SMS,KYC Update,Please complete your pending KYC verification.,True,2024-07-18 20:29:00
4278,7591,PUSH,Compliance Notification,Your portfolio value has been updated.,False,2023-02-17 20:42:00
4279,3136,IN_APP,SIP Installment Successful,Please complete your pending KYC verification.,False,2025-01-22 04:16:00
4280,3052,EMAIL,Portfolio Update,Today's NAV has been updated.,True,2023-04-01 09:21:00
4281,8455,IN_APP,SIP Installment Successful,A new transaction has been recorded.,True,2024-12-24 04:58:00
4282,2843,SMS,Portfolio Update,Your SIP installment has been processed successfully.,False,2023-10-22 17:01:00
4283,4923,IN_APP,Portfolio Update,A new transaction has been recorded.,False,2025-03-12 11:54:00
4284,683,EMAIL,Portfolio Update,Your SIP installment has been processed successfully.,False,2024-12-10 19:21:00
4285,4254,SMS,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2024-03-22 12:44:00
4286,5807,IN_APP,KYC Update,Please complete your pending KYC verification.,False,2023-12-04 20:53:00
4287,8364,IN_APP,NAV Update,A new transaction has been recorded.,False,2024-06-27 16:59:00
4288,3894,EMAIL,KYC Update,A new transaction has been recorded.,True,2024-03-11 22:58:00
4289,2262,EMAIL,SIP Installment Successful,Your SIP installment has been processed successfully.,True,2024-03-02 20:08:00
4290,4579,IN_APP,Compliance Notification,Your portfolio value has been updated.,False,2024-07-23 12:00:00
4291,253,SMS,Compliance Notification,Your SIP installment has been processed successfully.,True,2023-03-23 18:39:00
4292,4201,PUSH,NAV Update,Please complete your pending KYC verification.,True,2023-12-04 03:48:00
4293,5047,EMAIL,Compliance Notification,Today's NAV has been updated.,True,2025-01-05 18:18:00
4294,9231,EMAIL,Portfolio Update,Please complete your pending KYC verification.,False,2023-09-23 14:51:00
4295,3922,PUSH,SIP Installment Successful,Today's NAV has been updated.,False,2024-03-27 04:35:00
4296,923,PUSH,NAV Update,Please complete your pending KYC verification.,True,2024-04-30 06:40:00
4297,8085,EMAIL,Compliance Notification,Your portfolio value has been updated.,False,2024-11-04 23:25:00
4298,6781,PUSH,Transaction Alert,Today's NAV has been updated.,True,2025-04-14 20:33:00
4299,8763,SMS,KYC Update,Compliance review requires your attention.,True,2024-08-30 05:23:00
4300,27,EMAIL,Compliance Notification,Please complete your pending KYC verification.,True,2025-01-04 17:57:00
4301,684,IN_APP,Compliance Notification,Compliance review requires your attention.,False,2023-09-09 11:13:00
4302,4883,IN_APP,Transaction Alert,A new transaction has been recorded.,False,2024-03-13 17:46:00
4303,6541,PUSH,Portfolio Update,Compliance review requires your attention.,True,2024-05-29 00:39:00
4304,4600,PUSH,Compliance Notification,A new transaction has been recorded.,False,2024-05-06 08:46:00
4305,5856,SMS,SIP Installment Successful,A new transaction has been recorded.,False,2023-05-31 02:14:00
4306,5403,SMS,Compliance Notification,Today's NAV has been updated.,False,2023-12-19 21:50:00
4307,7494,PUSH,SIP Installment Successful,Today's NAV has been updated.,True,2023-10-09 17:45:00
4308,8628,IN_APP,NAV Update,Please complete your pending KYC verification.,False,2024-12-23 20:18:00
4309,1972,EMAIL,Compliance Notification,Compliance review requires your attention.,False,2024-03-30 10:48:00
4310,3671,PUSH,Compliance Notification,A new transaction has been recorded.,False,2024-03-10 08:21:00
4311,5869,IN_APP,Portfolio Update,Your SIP installment has been processed successfully.,False,2025-03-17 10:04:00
4312,6993,SMS,NAV Update,Your SIP installment has been processed successfully.,True,2024-03-27 16:38:00
4313,8263,SMS,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2024-08-02 06:22:00
4314,617,EMAIL,NAV Update,Your portfolio value has been updated.,False,2025-03-14 06:53:00
4315,2828,PUSH,KYC Update,Please complete your pending KYC verification.,False,2024-10-29 20:09:00
4316,3523,PUSH,NAV Update,Compliance review requires your attention.,True,2025-02-16 17:50:00
4317,9066,EMAIL,Compliance Notification,Today's NAV has been updated.,False,2024-05-06 12:26:00
4318,808,EMAIL,NAV Update,Compliance review requires your attention.,True,2024-03-22 20:44:00
4319,3343,SMS,Portfolio Update,Compliance review requires your attention.,True,2023-10-09 00:50:00
4320,3591,IN_APP,NAV Update,Please complete your pending KYC verification.,False,2023-03-15 10:55:00
4321,6558,IN_APP,SIP Installment Successful,Your portfolio value has been updated.,False,2025-03-24 16:25:00
4322,259,PUSH,KYC Update,Compliance review requires your attention.,True,2023-09-25 08:26:00
4323,7167,IN_APP,Portfolio Update,Today's NAV has been updated.,False,2024-02-07 01:39:00
4324,8123,SMS,SIP Installment Successful,Today's NAV has been updated.,False,2024-10-10 22:08:00
4325,4898,EMAIL,SIP Installment Successful,Compliance review requires your attention.,True,2025-02-06 06:25:00
4326,5719,IN_APP,Transaction Alert,Today's NAV has been updated.,True,2024-12-28 16:52:00
4327,698,SMS,SIP Installment Successful,Your portfolio value has been updated.,False,2025-04-02 16:23:00
4328,3564,SMS,SIP Installment Successful,Today's NAV has been updated.,False,2025-01-09 20:53:00
4329,5244,SMS,SIP Installment Successful,Please complete your pending KYC verification.,False,2024-04-09 10:55:00
4330,3565,PUSH,Transaction Alert,A new transaction has been recorded.,False,2023-07-06 13:16:00
4331,42,IN_APP,Compliance Notification,Compliance review requires your attention.,True,2023-10-23 23:25:00
4332,5627,EMAIL,NAV Update,Compliance review requires your attention.,True,2025-05-01 15:53:00
4333,7473,IN_APP,Portfolio Update,Your portfolio value has been updated.,True,2024-09-13 16:04:00
4334,4544,PUSH,SIP Installment Successful,Your portfolio value has been updated.,True,2023-06-06 18:43:00
4335,1644,IN_APP,Portfolio Update,Compliance review requires your attention.,True,2023-12-14 06:43:00
4336,4007,PUSH,NAV Update,Compliance review requires your attention.,False,2024-06-16 21:48:00
4337,7117,PUSH,Transaction Alert,Your portfolio value has been updated.,True,2023-10-06 14:28:00
4338,5344,PUSH,NAV Update,Compliance review requires your attention.,False,2024-05-07 00:23:00
4339,5013,SMS,Transaction Alert,Compliance review requires your attention.,False,2024-10-26 22:13:00
4340,5510,IN_APP,Compliance Notification,Please complete your pending KYC verification.,True,2024-11-04 15:06:00
4341,9540,PUSH,Compliance Notification,Your SIP installment has been processed successfully.,False,2025-01-13 00:53:00
4342,4890,EMAIL,Portfolio Update,Please complete your pending KYC verification.,False,2024-02-19 22:15:00
4343,2048,EMAIL,NAV Update,Your SIP installment has been processed successfully.,True,2024-08-30 14:29:00
4344,4134,IN_APP,Transaction Alert,Please complete your pending KYC verification.,False,2023-05-07 10:41:00
4345,1176,PUSH,NAV Update,Compliance review requires your attention.,False,2024-09-21 08:15:00
4346,5985,IN_APP,Compliance Notification,Your portfolio value has been updated.,False,2023-05-17 05:22:00
4347,5614,PUSH,NAV Update,Today's NAV has been updated.,False,2023-09-18 03:14:00
4348,8749,PUSH,NAV Update,Your portfolio value has been updated.,False,2023-11-13 03:25:00
4349,5146,SMS,KYC Update,Please complete your pending KYC verification.,False,2023-08-08 19:42:00
4350,290,PUSH,Transaction Alert,Today's NAV has been updated.,False,2024-01-17 11:35:00
4351,8218,EMAIL,NAV Update,A new transaction has been recorded.,False,2025-05-02 15:23:00
4352,8699,PUSH,NAV Update,Today's NAV has been updated.,True,2023-02-15 04:50:00
4353,2747,SMS,KYC Update,Today's NAV has been updated.,False,2025-03-06 06:26:00
4354,299,IN_APP,SIP Installment Successful,Your portfolio value has been updated.,False,2024-03-30 00:19:00
4355,1574,PUSH,NAV Update,A new transaction has been recorded.,False,2025-04-06 18:28:00
4356,4766,EMAIL,Compliance Notification,Your portfolio value has been updated.,False,2025-01-07 22:15:00
4357,8491,SMS,Transaction Alert,Your portfolio value has been updated.,False,2024-08-08 10:02:00
4358,2010,IN_APP,SIP Installment Successful,Please complete your pending KYC verification.,False,2025-01-01 12:02:00
4359,7539,PUSH,Compliance Notification,Today's NAV has been updated.,True,2023-04-14 00:04:00
4360,1719,IN_APP,NAV Update,Your SIP installment has been processed successfully.,False,2024-11-05 01:48:00
4361,4419,EMAIL,Transaction Alert,Compliance review requires your attention.,False,2024-04-16 18:50:00
4362,8668,PUSH,Portfolio Update,Today's NAV has been updated.,True,2024-12-18 19:11:00
4363,1800,PUSH,Compliance Notification,Please complete your pending KYC verification.,False,2024-02-12 22:09:00
4364,4096,PUSH,KYC Update,A new transaction has been recorded.,False,2024-03-31 12:43:00
4365,5834,IN_APP,SIP Installment Successful,A new transaction has been recorded.,True,2023-09-03 11:56:00
4366,8749,SMS,Portfolio Update,Your SIP installment has been processed successfully.,True,2024-04-10 04:08:00
4367,1745,SMS,Compliance Notification,Your SIP installment has been processed successfully.,True,2023-08-25 11:52:00
4368,9890,IN_APP,Portfolio Update,Please complete your pending KYC verification.,False,2023-10-06 06:03:00
4369,3715,IN_APP,Transaction Alert,Today's NAV has been updated.,True,2024-10-12 09:39:00
4370,9303,IN_APP,Transaction Alert,Your SIP installment has been processed successfully.,False,2023-11-18 15:45:00
4371,181,EMAIL,Transaction Alert,Today's NAV has been updated.,True,2024-06-16 00:12:00
4372,7160,PUSH,Compliance Notification,Please complete your pending KYC verification.,False,2025-04-03 11:49:00
4373,2853,PUSH,KYC Update,Today's NAV has been updated.,False,2025-04-24 00:32:00
4374,9688,PUSH,NAV Update,Your SIP installment has been processed successfully.,True,2023-08-31 23:30:00
4375,7032,EMAIL,SIP Installment Successful,Please complete your pending KYC verification.,True,2024-06-02 16:24:00
4376,4323,SMS,Portfolio Update,Please complete your pending KYC verification.,False,2023-07-20 05:04:00
4377,8016,SMS,Portfolio Update,Compliance review requires your attention.,False,2023-03-26 03:37:00
4378,4328,PUSH,Transaction Alert,Your portfolio value has been updated.,True,2024-02-08 10:28:00
4379,5195,PUSH,Portfolio Update,Your SIP installment has been processed successfully.,True,2023-07-05 11:43:00
4380,8722,PUSH,SIP Installment Successful,Please complete your pending KYC verification.,False,2024-06-17 03:51:00
4381,300,PUSH,KYC Update,Your SIP installment has been processed successfully.,True,2024-04-05 06:32:00
4382,8846,EMAIL,NAV Update,Compliance review requires your attention.,True,2024-07-19 20:41:00
4383,8405,PUSH,SIP Installment Successful,Compliance review requires your attention.,False,2024-03-31 23:27:00
4384,4263,IN_APP,NAV Update,Please complete your pending KYC verification.,True,2025-06-01 15:05:00
4385,8557,SMS,KYC Update,Please complete your pending KYC verification.,False,2023-01-29 02:16:00
4386,1597,EMAIL,KYC Update,A new transaction has been recorded.,True,2023-10-01 01:57:00
4387,6377,EMAIL,KYC Update,Your SIP installment has been processed successfully.,False,2024-07-08 06:58:00
4388,4770,IN_APP,Transaction Alert,Your SIP installment has been processed successfully.,True,2025-06-18 12:58:00
4389,7917,IN_APP,SIP Installment Successful,Compliance review requires your attention.,True,2024-03-07 21:42:00
4390,2366,PUSH,SIP Installment Successful,A new transaction has been recorded.,False,2025-03-05 14:24:00
4391,1077,IN_APP,KYC Update,Your SIP installment has been processed successfully.,False,2024-10-31 15:44:00
4392,8940,IN_APP,Compliance Notification,Your SIP installment has been processed successfully.,False,2023-05-31 01:18:00
4393,9410,SMS,SIP Installment Successful,Please complete your pending KYC verification.,True,2023-04-16 16:24:00
4394,5383,IN_APP,Portfolio Update,Compliance review requires your attention.,False,2024-02-01 09:41:00
4395,9648,EMAIL,Transaction Alert,Your SIP installment has been processed successfully.,False,2024-04-23 09:06:00
