check_id,user_id,risk_score,aml_status,pep_check,sanction_check,result,remarks,checked_at
5057,419,85,FAIL,True,False,REJECTED,High-risk profile,2023-06-22 07:42:00
5058,5568,70,PASS,True,True,REJECTED,KYC verified,2024-03-31 03:16:00
5059,9420,59,PASS,False,False,PENDING,KYC verified,2024-05-26 02:16:00
5060,2718,71,PASS,True,True,REJECTED,KYC verified,2023-06-24 18:58:00
5061,8993,86,PASS,True,True,REJECTED,No issues detected,2025-04-20 05:32:00
5062,1814,18,REVIEW,False,True,APPROVED,KYC verified,2024-08-23 21:22:00
5063,7047,78,PASS,True,False,REJECTED,KYC verified,2025-04-14 05:26:00
5064,2227,92,PASS,True,True,REJECTED,No issues detected,2024-05-03 23:14:00
5065,2766,32,PASS,True,False,PENDING,AML review pending,2023-10-30 07:03:00
5066,3928,20,PASS,False,False,APPROVED,KYC verified,2024-09-06 12:52:00
5067,7895,30,PASS,False,False,PENDING,Additional documents required,2025-02-15 21:53:00
5068,2530,35,REVIEW,False,True,PENDING,Additional documents required,2024-09-02 18:37:00
5069,4173,53,REVIEW,False,False,PENDING,Additional documents required,2023-08-19 00:33:00
5070,767,84,PASS,True,False,REJECTED,KYC verified,2025-04-29 04:37:00
5071,8375,86,REVIEW,True,False,REJECTED,No issues detected,2025-02-11 08:59:00
5072,2053,72,REVIEW,False,False,REJECTED,Additional documents required,2023-01-29 10:07:00
5073,7919,7,PASS,False,False,APPROVED,No issues detected,2023-04-18 01:39:00
5074,1176,14,PASS,False,False,APPROVED,KYC verified,2024-12-08 07:36:00
5075,5842,33,PASS,False,False,PENDING,AML review pending,2023-01-31 06:45:00
5076,7846,27,PASS,False,False,APPROVED,High-risk profile,2024-11-21 15:48:00
5077,3591,18,PASS,True,False,APPROVED,High-risk profile,2024-01-22 00:28:00
5078,9148,1,PASS,True,True,APPROVED,High-risk profile,2023-09-27 03:09:00
5079,2521,65,PASS,True,False,PENDING,KYC verified,2024-06-13 19:13:00
5080,5981,32,PASS,True,True,PENDING,High-risk profile,2023-11-10 06:37:00
5081,7228,62,PASS,False,False,PENDING,No issues detected,2024-09-14 22:21:00
5082,3556,7,PASS,True,False,APPROVED,Additional documents required,2023-10-24 17:59:00
5083,7536,9,PASS,False,True,APPROVED,Additional documents required,2024-02-14 15:33:00
5084,4385,50,PASS,True,True,PENDING,KYC verified,2023-12-13 07:31:00
5085,3938,46,PASS,True,False,PENDING,KYC verified,2023-08-03 19:48:00
5086,3084,45,PASS,False,True,PENDING,AML review pending,2024-06-18 20:34:00
5087,4161,11,PASS,False,False,APPROVED,High-risk profile,2024-12-22 00:05:00
5088,3305,63,PASS,False,False,PENDING,KYC verified,2023-12-03 08:46:00
5089,9436,6,FAIL,False,True,APPROVED,No issues detected,2023-10-10 18:39:00
5090,5512,50,PASS,False,True,PENDING,No issues detected,2023-11-14 11:52:00
5091,3287,5,PASS,False,True,APPROVED,AML review pending,2024-01-30 03:49:00
5092,8871,52,REVIEW,True,True,PENDING,No issues detected,2024-04-26 06:58:00
5093,1795,38,PASS,False,False,PENDING,High-risk profile,2025-06-05 23:01:00
5094,520,28,PASS,True,True,APPROVED,No issues detected,2024-10-01 20:17:00
5095,7438,85,REVIEW,False,True,REJECTED,High-risk profile,2024-11-07 16:29:00
5096,3795,24,PASS,False,True,APPROVED,KYC verified,2023-11-24 16:29:00
5097,7204,43,FAIL,False,False,PENDING,KYC verified,2023-02-02 08:34:00
5098,2619,62,PASS,True,True,PENDING,No issues detected,2023-05-29 12:20:00
5099,9212,63,PASS,False,True,PENDING,AML review pending,2025-05-10 03:10:00
5100,6625,9,PASS,False,True,APPROVED,AML review pending,2024-08-14 21:37:00
5101,6028,43,PASS,True,True,PENDING,AML review pending,2024-11-24 17:49:00
5102,3330,54,PASS,False,False,PENDING,No issues detected,2023-08-08 14:57:00
5103,2020,64,PASS,False,False,PENDING,No issues detected,2024-02-18 15:01:00
5104,5005,96,PASS,True,False,REJECTED,KYC verified,2024-12-28 03:17:00
5105,740,53,PASS,True,True,PENDING,High-risk profile,2025-03-14 14:23:00
5106,9950,99,PASS,False,True,REJECTED,Additional documents required,2023-11-16 01:28:00
5107,5410,85,PASS,False,True,REJECTED,High-risk profile,2025-01-20 17:32:00
5108,9646,34,PASS,True,False,PENDING,KYC verified,2023-07-31 23:17:00
5109,7872,77,PASS,False,False,REJECTED,AML review pending,2025-03-27 20:58:00
5110,8336,47,REVIEW,False,True,PENDING,High-risk profile,2023-10-10 14:46:00
5111,5286,90,PASS,True,False,REJECTED,No issues detected,2023-03-10 01:53:00
5112,7530,64,PASS,False,True,PENDING,High-risk profile,2023-02-26 13:44:00
5113,4743,61,REVIEW,True,False,PENDING,KYC verified,2023-01-03 20:06:00
5114,766,8,PASS,True,True,APPROVED,High-risk profile,2023-06-11 11:24:00
5115,7617,64,PASS,False,True,PENDING,High-risk profile,2024-11-29 12:54:00
5116,9432,58,FAIL,False,True,PENDING,High-risk profile,2023-04-24 04:56:00
5117,152,42,PASS,False,True,PENDING,High-risk profile,2024-03-16 06:47:00
5118,386,78,PASS,True,True,REJECTED,High-risk profile,2023-06-11 18:46:00
5119,2220,51,REVIEW,True,False,PENDING,KYC verified,2025-01-06 13:29:00
5120,4040,40,FAIL,False,True,PENDING,No issues detected,2023-05-28 23:22:00
5121,6898,40,PASS,False,True,PENDING,AML review pending,2023-03-10 10:32:00
5122,6291,37,REVIEW,True,True,PENDING,Additional documents required,2024-03-04 01:52:00
5123,1762,51,PASS,False,True,PENDING,Additional documents required,2024-03-22 19:01:00
5124,484,33,PASS,False,True,PENDING,KYC verified,2024-02-07 02:15:00
5125,909,99,REVIEW,False,False,REJECTED,High-risk profile,2025-06-04 04:09:00
5126,70,37,PASS,True,False,PENDING,Additional documents required,2024-03-21 12:20:00
5127,6749,89,FAIL,False,True,REJECTED,AML review pending,2024-10-04 20:07:00
5128,7117,65,REVIEW,False,True,PENDING,AML review pending,2023-08-18 22:10:00
5129,525,67,FAIL,False,True,PENDING,Additional documents required,2024-07-21 02:15:00
5130,7268,100,REVIEW,False,False,REJECTED,AML review pending,2023-04-29 07:24:00
5131,1806,53,PASS,True,False,PENDING,KYC verified,2023-12-07 11:08:00
5132,8155,47,PASS,True,False,PENDING,KYC verified,2025-01-22 11:42:00
5133,4374,64,PASS,True,True,PENDING,AML review pending,2024-07-29 12:34:00
5134,8949,90,PASS,True,False,REJECTED,No issues detected,2024-11-20 18:37:00
5135,4039,52,PASS,True,True,PENDING,High-risk profile,2024-02-11 19:09:00
5136,5667,86,PASS,True,False,REJECTED,No issues detected,2024-10-25 05:21:00
5137,1238,47,REVIEW,True,False,PENDING,No issues detected,2025-06-12 14:44:00
5138,1097,28,REVIEW,True,False,APPROVED,Additional documents required,2023-09-14 18:21:00
5139,8683,43,PASS,True,False,PENDING,High-risk profile,2023-10-01 08:51:00
5140,4405,26,PASS,True,False,APPROVED,AML review pending,2024-12-05 05:07:00
5141,2437,41,REVIEW,False,False,PENDING,Additional documents required,2024-11-30 12:04:00
5142,4288,87,REVIEW,False,True,REJECTED,No issues detected,2023-06-04 04:08:00
5143,8652,35,PASS,True,False,PENDING,KYC verified,2023-04-08 00:06:00
5144,714,35,PASS,False,True,PENDING,High-risk profile,2024-09-22 17:34:00
5145,1957,86,REVIEW,False,True,REJECTED,High-risk profile,2025-02-25 09:35:00
5146,233,2,PASS,True,False,APPROVED,No issues detected,2025-02-11 19:15:00
5147,5402,2,REVIEW,True,True,APPROVED,AML review pending,2024-07-08 18:38:00
5148,413,37,PASS,True,True,PENDING,KYC verified,2023-01-17 06:13:00
5149,5592,29,FAIL,False,True,APPROVED,Additional documents required,2023-12-14 12:45:00
5150,6733,13,PASS,False,False,APPROVED,KYC verified,2023-04-19 07:04:00
5151,4762,21,REVIEW,False,False,APPROVED,AML review pending,2023-05-21 20:04:00
5152,5681,20,PASS,True,False,APPROVED,Additional documents required,2023-05-28 16:07:00
5153,8344,35,REVIEW,False,False,PENDING,No issues detected,2023-02-22 14:52:00
5154,9482,1,PASS,True,True,APPROVED,KYC verified,2023-03-18 05:24:00
5155,6053,56,PASS,False,False,PENDING,KYC verified,2025-01-11 08:47:00
5156,8045,46,REVIEW,True,True,PENDING,KYC verified,2025-02-16 13:25:00
5157,940,45,PASS,False,False,PENDING,KYC verified,2023-10-20 18:39:00
5158,8657,6,PASS,False,True,APPROVED,Additional documents required,2024-02-12 08:22:00
5159,377,29,PASS,True,False,APPROVED,No issues detected,2025-02-26 04:54:00
5160,3054,13,PASS,True,False,APPROVED,AML review pending,2024-05-15 12:16:00
5161,6503,70,PASS,True,False,REJECTED,No issues detected,2024-05-16 08:20:00
5162,593,40,PASS,False,False,PENDING,AML review pending,2023-07-24 18:15:00
5163,7764,82,PASS,False,True,REJECTED,No issues detected,2025-05-10 04:43:00
5164,6277,79,PASS,True,True,REJECTED,AML review pending,2023-06-26 00:27:00
5165,7512,19,PASS,True,True,APPROVED,Additional documents required,2024-11-11 19:26:00
5166,2852,11,PASS,True,False,APPROVED,KYC verified,2024-02-29 17:15:00
5167,9951,95,PASS,False,False,REJECTED,High-risk profile,2024-06-29 06:39:00
5168,537,96,PASS,True,True,REJECTED,KYC verified,2025-05-05 17:52:00
5169,439,11,PASS,False,False,APPROVED,KYC verified,2025-05-31 14:31:00
5170,9362,85,PASS,False,True,REJECTED,AML review pending,2023-05-17 23:24:00
5171,4619,13,PASS,True,True,APPROVED,Additional documents required,2024-11-13 06:17:00
5172,2027,90,REVIEW,False,False,REJECTED,High-risk profile,2023-07-10 07:47:00
5173,6956,7,PASS,False,False,APPROVED,High-risk profile,2025-05-27 18:40:00
5174,848,18,PASS,True,True,APPROVED,KYC verified,2024-05-08 20:40:00
5175,8345,30,PASS,False,True,PENDING,High-risk profile,2023-10-30 00:35:00
5176,7324,70,PASS,False,False,REJECTED,Additional documents required,2023-01-19 02:41:00
5177,2335,37,PASS,True,True,PENDING,No issues detected,2023-07-12 23:59:00
5178,5900,17,REVIEW,False,False,APPROVED,High-risk profile,2023-05-13 04:16:00
5179,4133,59,PASS,False,True,PENDING,Additional documents required,2025-02-27 05:29:00
5180,8611,67,REVIEW,True,True,PENDING,KYC verified,2023-04-20 21:51:00
5181,571,56,PASS,False,True,PENDING,No issues detected,2023-10-16 16:19:00
5182,8753,51,PASS,False,True,PENDING,KYC verified,2023-08-24 18:52:00
5183,4676,86,PASS,True,False,REJECTED,No issues detected,2025-02-15 23:50:00
5184,7780,58,PASS,False,True,PENDING,No issues detected,2025-03-21 19:19:00
5185,2144,31,PASS,True,True,PENDING,AML review pending,2023-07-01 16:21:00
5186,7770,54,PASS,False,False,PENDING,High-risk profile,2023-11-14 13:05:00
5187,1119,86,PASS,False,True,REJECTED,High-risk profile,2024-10-22 14:33:00
5188,9408,29,PASS,False,False,APPROVED,No issues detected,2025-02-03 02:55:00
5189,9180,15,PASS,False,True,APPROVED,Additional documents required,2023-05-19 22:04:00
5190,1432,7,PASS,False,True,APPROVED,High-risk profile,2024-10-09 10:40:00
5191,6571,18,PASS,False,False,APPROVED,AML review pending,2024-05-14 18:27:00
5192,7615,64,PASS,False,True,PENDING,Additional documents required,2025-02-23 18:39:00
5193,2021,92,PASS,True,True,REJECTED,AML review pending,2023-01-21 01:35:00
5194,6820,53,PASS,False,True,PENDING,AML review pending,2023-07-02 16:52:00
5195,9604,42,PASS,False,True,PENDING,No issues detected,2023-03-29 10:31:00
5196,230,13,PASS,True,True,APPROVED,AML review pending,2024-12-17 12:28:00
5197,7926,89,REVIEW,False,True,REJECTED,Additional documents required,2024-10-08 11:32:00
5198,4801,83,REVIEW,False,False,REJECTED,AML review pending,2024-05-10 21:57:00
5199,4873,80,REVIEW,True,True,REJECTED,AML review pending,2024-12-21 21:08:00
5200,7615,76,PASS,False,True,REJECTED,Additional documents required,2023-04-28 14:07:00
5201,3370,33,PASS,True,False,PENDING,Additional documents required,2024-10-30 06:55:00
5202,7332,87,PASS,False,False,REJECTED,Additional documents required,2024-03-18 14:23:00
5203,6358,17,PASS,False,False,APPROVED,AML review pending,2023-09-14 23:50:00
5204,149,9,PASS,False,True,APPROVED,AML review pending,2023-02-19 06:42:00
5205,1230,62,PASS,True,True,PENDING,High-risk profile,2023-01-02 15:58:00
5206,578,77,PASS,False,False,REJECTED,High-risk profile,2023-03-29 21:36:00
5207,8152,98,REVIEW,False,False,REJECTED,Additional documents required,2024-12-25 13:38:00
5208,1962,59,PASS,True,False,PENDING,Additional documents required,2025-03-23 23:05:00
5209,4014,65,PASS,True,True,PENDING,Additional documents required,2024-01-13 12:27:00
5210,6091,74,PASS,False,False,REJECTED,No issues detected,2023-12-23 06:24:00
5211,8022,49,PASS,True,False,PENDING,No issues detected,2024-04-01 23:47:00
5212,8180,8,PASS,True,False,APPROVED,High-risk profile,2025-02-16 02:47:00
5213,6803,93,PASS,True,True,REJECTED,High-risk profile,2025-05-11 12:17:00
5214,9954,90,PASS,False,True,REJECTED,KYC verified,2023-04-01 08:39:00
5215,7232,23,PASS,False,False,APPROVED,Additional documents required,2025-02-28 18:25:00
5216,1043,41,PASS,False,False,PENDING,High-risk profile,2024-08-17 01:37:00
5217,6454,84,PASS,True,True,REJECTED,KYC verified,2023-08-11 00:03:00
5218,4244,50,PASS,False,True,PENDING,AML review pending,2024-01-03 21:04:00
5219,3351,12,PASS,False,True,APPROVED,High-risk profile,2025-05-09 16:06:00
5220,4037,81,PASS,False,True,REJECTED,High-risk profile,2025-02-05 20:42:00
5221,5193,77,PASS,False,False,REJECTED,High-risk profile,2024-10-05 05:48:00
5222,5908,43,PASS,True,False,PENDING,KYC verified,2024-04-25 22:03:00
5223,6295,78,PASS,True,False,REJECTED,AML review pending,2023-07-06 22:37:00
5224,156,62,PASS,True,True,PENDING,Additional documents required,2024-12-21 17:11:00
5225,3476,14,FAIL,False,True,APPROVED,High-risk profile,2025-03-05 22:52:00
5226,2566,3,PASS,False,False,APPROVED,KYC verified,2025-04-14 08:26:00
5227,2219,11,PASS,True,False,APPROVED,Additional documents required,2024-01-04 15:30:00
5228,1035,48,PASS,False,False,PENDING,KYC verified,2024-12-18 20:41:00
5229,5505,47,PASS,True,True,PENDING,Additional documents required,2024-04-29 13:42:00
5230,8959,17,PASS,False,True,APPROVED,High-risk profile,2024-12-10 11:23:00
5231,2480,86,PASS,True,True,REJECTED,Additional documents required,2023-07-19 00:50:00
5232,8637,57,PASS,True,False,PENDING,Additional documents required,2024-01-01 04:34:00
5233,4921,53,PASS,True,False,PENDING,No issues detected,2023-12-26 19:41:00
5234,8173,95,PASS,False,False,REJECTED,AML review pending,2024-11-11 09:54:00
5235,8519,20,PASS,True,True,APPROVED,No issues detected,2023-02-04 14:43:00
5236,8624,7,PASS,False,False,APPROVED,High-risk profile,2023-12-28 23:43:00
5237,419,45,PASS,False,True,PENDING,KYC verified,2025-01-27 09:52:00
5238,25,14,PASS,False,False,APPROVED,No issues detected,2023-11-24 16:00:00
5239,7132,64,PASS,True,False,PENDING,No issues detected,2024-05-18 08:16:00
5240,6176,55,PASS,False,False,PENDING,High-risk profile,2025-04-10 23:35:00
5241,3834,29,PASS,False,False,APPROVED,AML review pending,2025-02-20 10:15:00
5242,3255,30,FAIL,True,True,PENDING,High-risk profile,2025-01-31 18:26:00
5243,1217,79,PASS,True,True,REJECTED,High-risk profile,2023-06-24 16:07:00
5244,8172,82,PASS,False,True,REJECTED,AML review pending,2023-10-25 06:35:00
5245,143,38,PASS,True,False,PENDING,High-risk profile,2023-06-18 03:38:00
5246,7835,80,REVIEW,False,True,REJECTED,No issues detected,2023-05-14 13:01:00
5247,7976,76,PASS,False,False,REJECTED,KYC verified,2023-03-19 08:22:00
5248,5196,95,PASS,True,False,REJECTED,AML review pending,2024-08-08 17:48:00
5249,7141,50,PASS,False,False,PENDING,No issues detected,2024-05-11 23:14:00
5250,9759,96,PASS,False,False,REJECTED,High-risk profile,2024-04-06 09:32:00
5251,8770,81,PASS,False,False,REJECTED,No issues detected,2023-04-30 07:07:00
5252,3984,56,REVIEW,False,True,PENDING,AML review pending,2024-02-04 02:58:00
5253,7920,62,PASS,False,True,PENDING,KYC verified,2024-05-05 08:30:00
5254,8442,36,PASS,False,False,PENDING,KYC verified,2023-05-26 07:32:00
5255,9221,71,REVIEW,False,False,REJECTED,AML review pending,2025-03-15 19:05:00
5256,8813,86,REVIEW,True,True,REJECTED,Additional documents required,2024-05-19 18:55:00
5257,467,82,REVIEW,False,True,REJECTED,AML review pending,2025-04-13 19:02:00
5258,7179,15,PASS,False,False,APPROVED,AML review pending,2023-10-21 11:47:00
5259,1101,73,PASS,False,False,REJECTED,Additional documents required,2023-02-03 10:46:00
5260,7690,85,PASS,True,True,REJECTED,No issues detected,2023-10-25 13:08:00
5261,6659,8,PASS,True,False,APPROVED,Additional documents required,2023-08-28 07:56:00
5262,7739,79,PASS,True,False,REJECTED,Additional documents required,2025-06-16 22:23:00
5263,1967,91,PASS,True,False,REJECTED,No issues detected,2024-05-30 05:46:00
5264,7712,82,PASS,True,False,REJECTED,Additional documents required,2024-05-15 20:20:00
5265,9634,7,REVIEW,False,True,APPROVED,No issues detected,2024-04-21 13:15:00
5266,7166,32,REVIEW,False,True,PENDING,No issues detected,2024-10-18 16:46:00
5267,8246,64,REVIEW,False,True,PENDING,KYC verified,2024-05-26 21:36:00
5268,5961,36,PASS,False,True,PENDING,No issues detected,2024-12-03 20:18:00
5269,446,94,PASS,True,False,REJECTED,No issues detected,2024-02-14 05:39:00
5270,2418,89,PASS,True,False,REJECTED,No issues detected,2023-08-25 22:11:00
5271,3893,50,PASS,False,True,PENDING,AML review pending,2023-06-12 11:18:00
5272,7518,9,PASS,True,False,APPROVED,Additional documents required,2024-03-11 15:07:00
5273,1484,71,PASS,False,True,REJECTED,No issues detected,2023-10-12 20:20:00
5274,8108,1,PASS,False,True,APPROVED,No issues detected,2024-11-18 16:19:00
5275,6421,26,PASS,False,True,APPROVED,High-risk profile,2025-04-05 00:23:00
5276,6078,80,PASS,False,True,REJECTED,AML review pending,2024-06-18 06:55:00
5277,6697,6,PASS,False,True,APPROVED,KYC verified,2023-03-26 06:54:00
5278,5204,14,PASS,True,False,APPROVED,KYC verified,2025-03-09 04:34:00
5279,5466,67,PASS,True,True,PENDING,AML review pending,2025-04-27 05:30:00
5280,1384,40,PASS,True,False,PENDING,Additional documents required,2025-01-12 18:10:00
5281,9280,25,PASS,False,True,APPROVED,KYC verified,2023-01-03 13:44:00
5282,8223,88,PASS,False,True,REJECTED,High-risk profile,2024-02-22 17:16:00
5283,6467,69,PASS,False,True,PENDING,High-risk profile,2024-03-29 05:12:00
5284,9243,45,PASS,True,False,PENDING,AML review pending,2024-05-01 15:23:00
5285,7241,96,PASS,True,False,REJECTED,KYC verified,2023-04-13 00:20:00
5286,8736,43,PASS,True,True,PENDING,No issues detected,2023-10-28 01:11:00
5287,2479,58,PASS,False,False,PENDING,AML review pending,2023-11-24 10:33:00
5288,762,20,PASS,True,False,APPROVED,KYC verified,2025-03-14 15:40:00
5289,972,48,PASS,False,True,PENDING,KYC verified,2023-01-17 09:05:00
5290,1948,67,PASS,True,True,PENDING,AML review pending,2024-02-20 12:00:00
5291,7156,49,PASS,False,True,PENDING,AML review pending,2024-10-12 11:40:00
5292,738,46,PASS,False,False,PENDING,No issues detected,2024-03-27 21:41:00
5293,9621,71,PASS,False,True,REJECTED,High-risk profile,2023-11-05 01:41:00
5294,609,88,REVIEW,False,False,REJECTED,No issues detected,2025-06-14 18:39:00
5295,5441,31,PASS,False,True,PENDING,Additional documents required,2025-03-19 09:39:00
5296,9215,28,PASS,False,False,APPROVED,Additional documents required,2025-03-18 20:25:00
5297,5329,47,PASS,True,False,PENDING,KYC verified,2025-06-10 05:19:00
5298,5726,31,PASS,False,True,PENDING,AML review pending,2024-06-20 23:14:00
5299,6668,79,PASS,True,True,REJECTED,KYC verified,2023-10-06 20:40:00
5300,3469,46,PASS,True,False,PENDING,No issues detected,2025-01-17 01:16:00
5301,6835,95,PASS,True,False,REJECTED,KYC verified,2025-06-07 17:51:00
5302,6169,74,PASS,False,True,REJECTED,No issues detected,2023-11-05 00:43:00
5303,1205,27,PASS,True,True,APPROVED,High-risk profile,2024-08-16 16:28:00
5304,1682,72,PASS,True,True,REJECTED,No issues detected,2024-02-21 17:58:00
5305,2960,14,PASS,False,True,APPROVED,KYC verified,2023-10-29 12:38:00
5306,6699,34,PASS,True,False,PENDING,High-risk profile,2024-01-26 08:20:00
5307,3589,45,PASS,True,False,PENDING,High-risk profile,2023-08-26 03:09:00
5308,2822,51,PASS,True,False,PENDING,High-risk profile,2024-08-30 16:28:00
5309,5064,75,PASS,False,True,REJECTED,No issues detected,2025-03-21 23:40:00
5310,8284,83,PASS,False,True,REJECTED,High-risk profile,2023-03-03 20:36:00
5311,5519,12,PASS,True,False,APPROVED,KYC verified,2023-08-26 20:14:00
5312,4343,11,REVIEW,False,False,APPROVED,KYC verified,2023-10-12 05:24:00
5313,4301,34,PASS,False,True,PENDING,High-risk profile,2024-03-03 10:02:00
5314,8196,88,PASS,True,False,REJECTED,No issues detected,2023-09-25 09:22:00
5315,1415,33,PASS,True,True,PENDING,High-risk profile,2023-10-20 23:23:00
5316,8291,77,PASS,False,True,REJECTED,KYC verified,2024-07-25 01:16:00
5317,3152,71,PASS,False,False,REJECTED,Additional documents required,2024-09-09 06:51:00
5318,6831,61,PASS,False,False,PENDING,KYC verified,2023-11-16 05:52:00
5319,4428,98,PASS,True,False,REJECTED,KYC verified,2023-11-15 13:16:00
5320,2539,37,PASS,False,False,PENDING,KYC verified,2023-07-14 11:12:00
5321,2498,56,REVIEW,True,False,PENDING,KYC verified,2024-07-24 06:09:00
5322,1187,45,REVIEW,False,False,PENDING,Additional documents required,2025-06-02 22:23:00
5323,2317,99,REVIEW,False,True,REJECTED,AML review pending,2025-06-10 20:23:00
5324,1012,82,PASS,False,True,REJECTED,KYC verified,2024-02-16 17:32:00
5325,2479,10,PASS,True,False,APPROVED,KYC verified,2024-03-25 05:30:00
5326,3472,85,PASS,True,True,REJECTED,Additional documents required,2024-12-09 21:11:00
5327,4055,58,PASS,False,True,PENDING,High-risk profile,2024-02-21 15:10:00
5328,4775,57,PASS,False,True,PENDING,No issues detected,2024-04-02 23:27:00
5329,8806,50,FAIL,False,False,PENDING,No issues detected,2024-10-11 09:48:00
5330,4399,38,PASS,True,True,PENDING,Additional documents required,2024-12-03 04:36:00
5331,8109,82,PASS,False,False,REJECTED,No issues detected,2024-03-03 15:22:00
5332,75,78,REVIEW,False,True,REJECTED,High-risk profile,2023-09-24 22:52:00
5333,8215,57,PASS,True,True,PENDING,Additional documents required,2024-10-26 13:57:00
5334,3382,92,REVIEW,False,False,REJECTED,No issues detected,2023-03-19 12:07:00
5335,676,39,REVIEW,True,True,PENDING,Additional documents required,2023-01-16 10:15:00
5336,1571,86,PASS,True,False,REJECTED,High-risk profile,2023-04-15 20:20:00
5337,2581,2,PASS,True,True,APPROVED,KYC verified,2023-10-14 17:52:00
5338,8660,65,REVIEW,False,True,PENDING,KYC verified,2025-06-11 19:14:00
5339,3949,100,PASS,True,False,REJECTED,High-risk profile,2023-04-23 11:17:00
5340,5203,12,PASS,True,True,APPROVED,High-risk profile,2023-09-09 08:51:00
5341,6886,65,REVIEW,True,False,PENDING,AML review pending,2025-03-04 13:00:00
5342,2313,5,PASS,True,True,APPROVED,AML review pending,2023-03-03 09:25:00
5343,9915,82,PASS,False,True,REJECTED,No issues detected,2025-06-02 15:35:00
5344,1627,55,REVIEW,True,False,PENDING,KYC verified,2024-12-14 04:55:00
5345,8674,8,PASS,True,False,APPROVED,High-risk profile,2024-03-01 04:04:00
5346,8134,75,REVIEW,True,False,REJECTED,Additional documents required,2025-05-14 19:56:00
5347,1054,68,PASS,False,False,PENDING,Additional documents required,2024-12-27 19:56:00
5348,6856,51,REVIEW,True,True,PENDING,High-risk profile,2025-06-07 13:33:00
5349,9129,51,REVIEW,True,True,PENDING,AML review pending,2024-07-19 02:48:00
5350,3211,61,PASS,False,True,PENDING,AML review pending,2023-02-12 14:14:00
5351,3196,3,PASS,True,True,APPROVED,KYC verified,2025-02-11 06:37:00
5352,2902,51,PASS,True,False,PENDING,KYC verified,2023-12-16 23:42:00
5353,8069,37,PASS,False,False,PENDING,No issues detected,2024-10-09 05:41:00
5354,2815,68,PASS,True,False,PENDING,Additional documents required,2024-06-19 22:34:00
5355,2853,43,PASS,True,True,PENDING,Additional documents required,2024-06-29 03:56:00
5356,2862,87,FAIL,False,False,REJECTED,KYC verified,2024-08-11 14:42:00
5357,4077,86,PASS,False,False,REJECTED,AML review pending,2023-04-25 09:37:00
5358,8289,11,PASS,False,False,APPROVED,No issues detected,2023-10-26 07:41:00
5359,941,7,PASS,True,False,APPROVED,High-risk profile,2023-10-02 14:34:00
5360,8573,77,PASS,False,False,REJECTED,AML review pending,2023-08-10 12:26:00
5361,8916,44,PASS,False,False,PENDING,KYC verified,2024-10-25 00:17:00
5362,7615,96,FAIL,True,True,REJECTED,KYC verified,2023-01-14 23:31:00
5363,1275,81,PASS,False,True,REJECTED,AML review pending,2024-03-30 04:06:00
5364,6141,15,PASS,False,False,APPROVED,KYC verified,2023-07-17 06:15:00
5365,6648,40,PASS,True,True,PENDING,AML review pending,2023-04-29 01:05:00
5366,2726,56,FAIL,False,True,PENDING,No issues detected,2023-07-10 00:54:00
5367,4528,96,PASS,False,False,REJECTED,Additional documents required,2023-08-01 02:24:00
5368,4798,13,PASS,True,True,APPROVED,KYC verified,2023-08-25 03:24:00
5369,7355,11,PASS,False,False,APPROVED,High-risk profile,2023-01-08 02:30:00
5370,1805,43,PASS,False,True,PENDING,No issues detected,2025-01-26 08:02:00
5371,191,91,PASS,False,False,REJECTED,High-risk profile,2023-03-17 19:57:00
5372,2578,46,REVIEW,True,False,PENDING,No issues detected,2025-03-28 07:40:00
5373,3910,56,PASS,False,True,PENDING,Additional documents required,2024-01-13 02:30:00
5374,3043,91,REVIEW,False,False,REJECTED,KYC verified,2024-10-29 00:09:00
5375,6938,42,PASS,False,True,PENDING,Additional documents required,2023-02-25 12:26:00
5376,4712,57,PASS,False,True,PENDING,AML review pending,2024-01-11 14:28:00
5377,3140,44,PASS,False,False,PENDING,AML review pending,2024-04-27 02:31:00
5378,8634,41,PASS,True,False,PENDING,No issues detected,2023-06-17 12:07:00
5379,1735,62,PASS,True,True,PENDING,KYC verified,2025-06-01 07:06:00
5380,1901,34,PASS,False,False,PENDING,AML review pending,2023-09-22 05:46:00
5381,3341,10,PASS,False,False,APPROVED,KYC verified,2024-03-02 14:13:00
5382,6592,53,PASS,False,False,PENDING,KYC verified,2024-08-10 00:43:00
5383,81,95,PASS,True,True,REJECTED,KYC verified,2024-07-09 11:30:00
5384,7562,12,PASS,True,True,APPROVED,KYC verified,2024-05-19 12:56:00
5385,7405,17,PASS,True,True,APPROVED,No issues detected,2023-04-27 03:43:00
5386,2660,59,PASS,True,False,PENDING,High-risk profile,2024-10-08 20:05:00
5387,4253,55,PASS,True,True,PENDING,AML review pending,2024-08-24 12:22:00
5388,938,52,PASS,False,True,PENDING,AML review pending,2023-10-25 04:49:00
5389,3372,36,PASS,True,False,PENDING,KYC verified,2023-03-18 03:26:00
5390,5196,61,REVIEW,False,False,PENDING,Additional documents required,2025-05-06 03:16:00
5391,3750,17,FAIL,True,False,APPROVED,AML review pending,2023-10-09 16:09:00
5392,6926,11,REVIEW,False,False,APPROVED,KYC verified,2023-05-10 23:04:00
5393,5697,77,PASS,False,True,REJECTED,Additional documents required,2023-08-18 16:51:00
5394,5220,51,PASS,False,False,PENDING,High-risk profile,2023-10-13 22:27:00
